review_id,business_id,stars,user_local_stars,user_local_n,tourist_stars,t_n,business_stars,b_n,user_category_stars,user_cat_n,user_ambience_stars,user_ambience_n,user_good_for_stars,user_good_for_n,user_price_stars,user_price_n,business_city,user_id,user_city
vw_Q9RTb4ypvz7j6GGTQ_A,KIn7cdF9NCjhYF6SfFFUVQ,2,4.375,16,4.375,139,3.17840375586854,213,3.41433734466583,2554,4.90909090909091,11,4.45833333333333,14,4.5,8,Las Vegas,qh_q-YZzSfOt3iJAXaykrg,Phoenix
vW5Jd3xP50viaqxjLFdAiA,_UsqOvmgoNzb_0xWpzwZBg,4,4.16666666666667,54,4.16666666666667,43,3.60384615384615,260,3.79249433017561,21802,4.10526315789474,19,2.68518518518519,25,4.2,10,Las Vegas,EQZjeyvQRe0xnEYcV_eK0A,Phoenix
vw7-MFQKfxdj3wdjZpJBZg,6qCDfZ0VAX9-O6X5ZFpXrQ,4,3.66666666666667,9,3.66666666666667,36,3.96551724137931,174,3.78005603041014,32377,3.66666666666667,0,4,4,3.66666666666667,0,Phoenix,DaZCilzUDbZhZq9vt_-h8Q,Charlotte
vwBYoToT6KnqfzDbbnzW9w,tqu42L0qXzkvYKSruOz0IA,4,3.38095238095238,42,3.38095238095238,885,3.89572393098275,1333,3.60966829320961,20441,3.0625,16,1.6722027972028,35,4.5,2,Las Vegas,vjtZgqDr0ablgUxscqzOhQ,Charlotte
VWdCKIGdvXKEA7_HfTcQBg,r1YB-iVpNM8oP2eEqyaVbg,3,3.24087591240876,137,3.24087591240876,200,4.59547511312217,1105,3.66171273641514,64552,3.23880597014925,67,3.18592843326886,138,3.109375,64,Las Vegas,q5nFaw9isjD_01PpVAR7hg,Phoenix
vWSvyIxEpdgSFnINNd0LUg,5rDosv0aIBhLg81IMSnlyg,4,3.70909090909091,110,3.70909090909091,472,4.04503105590062,644,3.74662687374739,6191,3.8,10,3.76973684210526,137,3.66666666666667,3,Las Vegas,qASPib1Z8ft8e96dtbh66w,Phoenix
VWx1QMEdSABaxHYhDJgHBg,cJbaH81HP6r0eHDy8_738Q,3,3.53846153846154,13,3.53846153846154,29,3.81512605042017,238,3.74486018805797,14384,3.28571428571429,7,3.675,18,3.5,8,Las Vegas,ynGxw3zZqAjahVou563zXQ,Phoenix
VWxI8JD4H5fjXl6mWYgOCg,3MIy-ca6QVtKWXNzerQxWw,4,3.45454545454545,220,3.45454545454545,33,3.64192139737991,229,3.72460224693657,62639,5,1,3.61914600550964,187,3.53164556962025,79,Las Vegas,P2kVk4cIWyK4e4h14RhK-Q,Phoenix
vx4KE2WxzDg5tr3V55V9vA,qPrLJ6TibtKZAogClraJNA,2,3.63636363636364,22,3.63636363636364,94,2.56521739130435,115,3.7383502878272,9435,3.7,10,3.4,5,3.71428571428571,7,Las Vegas,QShsqs3ulRjIQ0MSu3bqjw,Phoenix
vx6xLgcqe2g3BkgI3UWEmw,dNsKB5LA2Mf8BDqTS_FAIA,4,3.95486111111111,288,3.95486111111111,62,3.19245283018868,265,3.56753810114261,17050,3,3,3.92763347763348,278,3.9811320754717,159,Phoenix,KkEFlQAmrKf6BtPVi6EU7g,Las Vegas
VXByW9D0HDvEiGDYRjYGYg,DKY2be7dDX2CT_WB_Dk4pQ,4,3.95,20,3.95,193,3.2887323943662,284,3.6323994811865,9260,3.9,10,4.02222222222222,19,3.71428571428571,7,Las Vegas,THXFpGuTXM0QSmDs_BSn-w,Phoenix
VXenK4hGOStxdifv4Jk8gg,Mt5fXe2EsPyFcZRU8y4j3w,3,3.5,34,3.5,103,3.25196850393701,127,3.85586603303229,15015,3.42857142857143,21,3.3125,41,3.51851851851852,27,Las Vegas,0aQyjVmcytcjkiabuhkIgA,Phoenix
vXlsv0ENlXhJgV0avEX96A,uy9IblmbJogF1TEUc6JHzw,2,2.4,15,2.4,65,2.51111111111111,90,3.41433734466583,2554,2.28571428571429,7,1.80833333333333,13,2.25,4,Las Vegas,1GHhJY3GoDPJSa_qpXY20Q,Phoenix
vXOjbSuLz23rqmSZ6iq3Cw,8_7FOY-N7MVhNM1F-PbAoQ,2,3.68354430379747,79,3.68354430379747,26,2.875,40,3.7772660530924,26144,4.2,5,3.70071684587814,98,3.68354430379747,0,Las Vegas,ca2Sa9Enqg2GlWFQ95p8bw,Phoenix
VxtYLCVRy6qY-pIh4fd2rw,vZ2dPk0fPQu4wrXx-DKeDw,4,5,6,5,10,2.78,50,3.79163516863121,16770,5,0,5,0,5,0,Las Vegas,0D1GgQU-QjCZ4U_RImSXDg,Charlotte
VXWodm5gBQxRTi9T0ZiXXg,aGbjLWzcrnEx2ZmMCFm3EA,4,4.25,4,4.25,2163,3.90715372907154,3285,3.63462667895419,8882,4.25,0,5,2,5,2,Las Vegas,nnVPYL7E9pKwLGHjEhIvCQ,Phoenix
Vy4G6ztp5nFFo3QYQKMZtg,dVAurLD1bBIi9IvuMFoL5g,4,3.34653465346535,101,3.34653465346535,407,4.11451612903226,620,3.68201006889636,29474,3.22222222222222,9,3.43650793650794,103,3.875,8,Las Vegas,TckShYnQa0eD3WQxdoE3GQ,Pittsburgh
vy8Y-87Mn_Kfv3Cu1K66bw,t65wgP7lQrCqxjBpMwOdbw,4,3.24324324324324,37,3.24324324324324,204,4.27526132404181,287,3.8228969819746,12535,4,1,3.30092592592593,39,3.24324324324324,0,Las Vegas,r2x_cvgM5hNwXj8pbbDV6A,Phoenix
vyd-HuxosfQjlU_eRy1bhg,RhbOa-Ft3sZB4B_1j5LfyA,5,3.33333333333333,9,3.33333333333333,438,4.5293542074364,1022,3.81032777620269,22919,4,3,1.875,4,3,1,Las Vegas,6S1EpP_RB40jtaonD7hxxQ,Phoenix
vYEI2IkdrsVypPNbtbX8XQ,zt1TpTuJ6y9n551sw9TaEg,5,4.25,12,4.25,3005,3.75176194205168,3831,3.41433734466583,2554,4.25,0,4.66666666666667,10,4.25,0,Las Vegas,0kpBZqyMDJ8hzY5l6qqiwA,Phoenix
VYGJryMHAgYLCv2Xwwh52w,qkbloHdDZuHf_0wTqUGPjQ,5,4.5,14,4.5,52,3.48039215686275,102,3.67721728482949,29952,4.5,0,4.875,13,4.8,10,Phoenix,I003jDKSU3-LfdNdym8JuA,Las Vegas
vYKRuc9hAqudu7sCYaOs4w,WKLenSMffHdt_U7c2RDO7w,2,3.35294117647059,17,3.35294117647059,45,3.31578947368421,57,3.82868898655881,13253,4.33333333333333,6,4,12,3.44444444444444,9,Las Vegas,qNxE7bhc1n0wesloam7iPw,Phoenix
VymfFFdoGT_qpu_yA2A11A,2QtowmXBL6-4KMpfavljbw,5,3.73913043478261,46,3.73913043478261,136,4.40167364016736,239,3.80795683560993,15400,3.58333333333333,24,3.77321428571429,68,3.65625,32,Las Vegas,Hch2Ut2vZ3P8YKGkeEjI-Q,Phoenix
VyQXmjLDv80g4W56vpPp7g,KJnVuzpveyDrHARVNZaYVg,1,3.85641025641026,195,3.85641025641026,616,2.40202702702703,888,3.66871052777227,38545,3.89010989010989,91,3.68880208333333,149,3.55555555555556,90,Las Vegas,Cp-PV8rsypbO-xBrQ6KmQg,Phoenix
VyRSag1He9DsiCfWOBTfRQ,WCGU5Xn01lfNJG_LvEltzw,4,4.26666666666667,15,4.26666666666667,43,3.83855421686747,415,3.68110222400836,16753,4.28571428571429,7,4.26969696969697,26,4.36363636363636,11,Phoenix,JNUpx4pgZaDi3LL0s33y3w,Las Vegas
vyuF733JJUcNRPwsGcSkBQ,LuYZUc1MOG0pA146SCeXgA,5,3.5625,16,3.5625,44,3.60204081632653,294,3.79607907670085,32855,5,1,3.79166666666667,13,3.58333333333333,12,Las Vegas,Up75EsxMwvYnHSxUrlDxeA,Phoenix
vyuTwTvfLgozHsr1dS1FyQ,ue27utVn47spL_HCkKBjqA,3,4,8,4,45,4.02139037433155,187,3.76602693459879,1424,4,0,4,8,4,6,Las Vegas,VFui90kjd_jYG2d40ZPgFw,Phoenix
VYW5s9yfaSmZ1tgx8Uwb2Q,x8GTTMIAtUJ5EsIMnsOacQ,5,3.71428571428571,14,3.71428571428571,100,4.10658307210031,319,3.72573443639194,28835,3.77777777777778,9,3.75925925925926,17,3.83333333333333,6,Pittsburgh,-d20QLhOPOAqkSno_0eRLg,Las Vegas
VywLgivprNHoMiXcr8uH4g,_GWuXjPNBnO56OaT_daPZQ,3,3.72448979591837,98,3.72448979591837,166,3.40833333333333,240,3.80031832250443,19250,4,7,3.86811531841652,139,3.94117647058824,17,Las Vegas,VqSCQCva71Q-ZVcMsYfQuw,Phoenix
Vz4QMy6DLKDMxXUc1cbhpg,mANSEm_FbXK6qtB7n6nWgg,1,3.96551724137931,29,3.96551724137931,213,2.37931034482759,261,3.41433734466583,2554,3.93333333333333,15,4.28571428571429,27,4.22222222222222,9,Las Vegas,pDSMS-IW5wyZK0XBi4jnDw,Phoenix
Vzb1OvpSPMBXIITCZuXnBg,_b9r3punxdaieKCGsIoS3w,3,3.52941176470588,17,3.52941176470588,8,4.45454545454545,11,3.78678090543876,6233,3.52941176470588,0,3.07857142857143,17,3.52941176470588,0,Las Vegas,biJthkrOfrzLqgsznLy10A,Phoenix
vzohGOOocr-i1vfmotqlBA,KKucN3P6aH84MCfPr56a8g,5,3.79744136460554,469,3.79744136460554,519,4.2281976744186,688,3.61986832611833,166,3.63636363636364,242,3.89908357771261,626,3.825,80,Montreal,5lq4LkrviYgQ4LJNsBYHcA,Las Vegas
vzohGOOocr-i1vfmotqlBA,KKucN3P6aH84MCfPr56a8g,5,3.79744136460554,469,3.79744136460554,519,4.2281976744186,688,3.61986832611833,166,3.63636363636364,242,3.89908357771261,626,3.825,80,Montreal,5lq4LkrviYgQ4LJNsBYHcA,Phoenix
vzzYgOfXI597fI9Ge1BAAQ,9IbQxDmWBG2t8w9nw9VgEA,5,3.48648648648649,37,3.48648648648649,18,3.99227799227799,259,3.82234603927166,25187,3.4375,16,3.6336032388664,32,3.46153846153846,13,Phoenix,IIRBF6_xbWYPbP_mjGI8RA,Urbana-Champaign
W__Aw8WUsBu-r3IohkPZdA,-5RN56jH78MV2oquLV_G8g,3,3.77777777777778,9,3.77777777777778,392,4.39376218323587,513,3.67481099638599,48201,2,1,3.625,10,2,1,Las Vegas,VzbLmSjRkdWRURoir_4TSg,Phoenix
W_i9AtOMDe5I4zmhFbL-zQ,BpWeAIGCrl5jxt-sMJgDsg,4,4.26666666666667,15,4.26666666666667,26,3.6875,144,3.62326681380926,16523,4.28571428571429,7,4.52083333333333,20,4.6,10,Phoenix,4Bh4Qv3Y4dwlub8TJfeguQ,Las Vegas
W_KaIy-jO8lXjh46SjoRtA,9JZzT2BMalNseFn11x5EIQ,4,4.25,8,4.25,13,2.97297297297297,74,3.82234603927166,25187,4.6,5,2.16666666666667,6,4,4,Las Vegas,DBB-WZRU-T1rLBpYnhCqOA,Phoenix
W_KG8_8EqAHe5g6NDWutBQ,dF-U_SjR-ncgMAXZl9sXOw,4,4.11764705882353,17,4.11764705882353,12,4.3167701863354,161,3.74486018805797,14384,4.11764705882353,0,4.28571428571429,21,4.14285714285714,7,Las Vegas,MM3iXIoKa-MrFMGTKUvb0w,Phoenix
w_kPc5BUhaDTiMf3uDLjZg,-SNpLwJNup8N96yq7sBJyw,5,3.45454545454545,220,3.45454545454545,162,4.09859154929577,426,3.81367576555867,7327,3.5625,96,3.5314836678473,184,3.66666666666667,48,Las Vegas,P2kVk4cIWyK4e4h14RhK-Q,Phoenix
w_pMIdPykxH-tf2BFaLVKg,gsQ1ZB3nzUCo93kqougigA,4,4.18518518518519,27,4.18518518518519,158,3.01809954751131,221,3.63462667895419,8882,4.15384615384615,13,4.39542483660131,26,4.36363636363636,11,Las Vegas,fsLjBPIWeF3rpWa6lx_mSg,Phoenix
w_qlQCR_I2LrvxNntU0eQA,KFyB0ueHjAfN4oadjKsTEw,4,3.6875,16,3.6875,42,3.82035928143713,167,3.82234603927166,25187,3.9,10,3.86507936507937,29,3.92857142857143,14,Las Vegas,502HUL3Fc3dFW17HWaHXlQ,Phoenix
W_tnVIIVor36Nv88lei0gQ,J4qLz0nGzCTMf6-kf_SiQg,3,3.88888888888889,81,3.88888888888889,461,3.15960912052117,614,3.83009522381909,13009,3.8,35,3.83468834688347,68,3.68,25,Las Vegas,8CNEh7fSbLwDuAKhLjDPKQ,Phoenix
w_ZSwZvFRWP2dlMch-tddw,3MmHmJXr8Ltk_Z5EGE4KUw,5,4.25806451612903,31,4.25806451612903,539,3.6301531213192,849,3.72806332858467,68830,5,3,4.24285714285714,34,5,2,Las Vegas,072tu2_MFWmw-jb1O6DQYg,Pittsburgh
w-enylOFl_-cX4Nm7Z5FVg,dl5K9Hc2kUcGcrVIQAOhWQ,5,2.2,5,2.2,146,4.07203389830508,236,3.41433734466583,2554,2.2,0,1.875,6,2.2,0,Las Vegas,IEYllZOOLIz5XXBeQ68Hdg,Phoenix
W-fjg_xhqpzdhFU4jc198w,rfDTJLEwZZ2EGOZiTDdqQA,3,4.05454545454545,55,4.05454545454545,483,3.88757396449704,676,3.69231653819411,63607,4.33333333333333,9,3.98562091503268,62,4.05454545454545,0,Las Vegas,qfKtIq30I6wzbokZ4IZ7VQ,Phoenix
W-mVAi7LJFeAijvPr9Qheg,ES-j5yNTgmgbL4He0h6otA,4,3.71428571428571,7,3.71428571428571,548,3.67878787878788,825,3.6481973848132,47091,3.71428571428571,0,1.22222222222222,6,3.6,5,Las Vegas,ZoiKCnVfSQOAGvRIg_Ykaw,Phoenix
W-x2dYVOOjTvZizICmJATg,jnzROxEjNkgeo5Ju3F8qzQ,5,3.91735537190083,242,3.91735537190083,63,3.61851851851852,270,3.65925480380758,15329,3.93670886075949,79,3.96149758454106,239,4,94,Phoenix,nHsj0cHOiroAsmDfF50BtA,Charlotte
W0pgQ9IwjjRLJS3QmA3YZQ,3w5gd4EuSc75UKYMJiNUPA,4,3.83333333333333,18,3.83333333333333,357,3.74458874458874,462,3.65704422178441,23283,3.83333333333333,0,3.82857142857143,24,3.83333333333333,0,Las Vegas,saiZmxzBIowJbMgPBW1Now,Phoenix
w0YupjLNT0qRtp-kyJn_4Q,PxeX1M8WtyPxX1MuuGIh-g,5,4.13333333333333,15,4.13333333333333,10,3.4672131147541,122,3.81533085767378,25911,4,1,3.375,6,4,1,Phoenix,VJIwFsZ7-udXymDm2inE0Q,Edinburgh
w110luwxvcFgD2YgmQCMhQ,w29d_3Ua0_JlOaAk89Sr2w,4,3.775,40,3.775,147,3.28542510121457,494,3.64576949351135,61912,3.83333333333333,18,4,25,4,21,Las Vegas,qdw7JlxuNOX8RR8Ga9Im8g,Phoenix
w19PNACnL3Pqu1UQmO0upw,alWTl5MRC4VE2t9W1mNSIQ,4,3.70909090909091,110,3.70909090909091,274,3.34673366834171,398,3.70175876182789,57032,4.5,2,3.97149122807018,145,3.77777777777778,9,Las Vegas,qASPib1Z8ft8e96dtbh66w,Phoenix
W1AJeTfNM701BOQ0fDLG2A,QJlab4DqvBRJPUfg7Vn5ZQ,4,3.4,10,3.4,513,4.06582633053221,714,3.79707301356934,19953,3.33333333333333,3,3.5,12,3,1,Las Vegas,VlQeSiZDOHAbHDvzOBp-vQ,Charlotte
w1rfr_z8W2VYf83IHdGkMw,CZjcFdvJhksq9dy58NVEzw,5,3.57142857142857,28,3.57142857142857,2096,3.5347721822542,2502,3.70292644826087,22507,4,12,3.1195652173913,25,4,2,Las Vegas,TVJP9jSapI_jVHJ89mmijA,Phoenix
W29B6lqbz2NpB28vHZT6bw,U97cOaXPSOGmVhKEomPjlg,1,4.4,10,4.4,9,3.79545454545455,44,3.73256311283412,63616,4.66666666666667,3,4.26785714285714,11,4.4,5,Phoenix,DNpi8rzUg0leFLlDVC9AWQ,Las Vegas
W2ulHjliZcisgr0jFNFTXQ,vW4G1hwiW6LkuhAfbeRfqg,4,3.725,40,3.725,253,2.73111782477341,331,3.87247563341067,16961,4,17,3.78804347826087,35,3.89473684210526,19,Las Vegas,5J5OrLqqOxilT_qqibuqsw,Phoenix
W3aVOikuGngX0_WBnWbjZg,zt1TpTuJ6y9n551sw9TaEg,4,3.82352941176471,51,3.82352941176471,3005,3.75176194205168,3831,3.41433734466583,2554,4,5,3.81666666666667,17,4,2,Las Vegas,ls6DB7-4jRRBv9PCQ0yPJg,Montreal
W3dsXiSSX1wCw8JBy91rDA,riTkPznlAPl86dazAjPO3A,3,3.5,8,3.5,204,3.74311926605505,327,3.66180026441833,51972,3.33333333333333,6,3.78571428571429,10,3.5,6,Las Vegas,0uA_TVsj7QkZcRrz1lfKsA,Phoenix
W3gOBXo6ohO9umGCSFHolA,a4cMKOjdVLTmJNhRl6-17g,4,3.85714285714286,28,3.85714285714286,368,3.5530303030303,528,3.81676598881631,3914,5,1,3.77124183006536,26,3.90909090909091,11,Las Vegas,rIkxXjBKAeKKSYfLMgocLA,Phoenix
W3gzg37MqwQk7dlxc7QaVA,FV0BkoGOd3Yu_eJnXY15ZA,4,3.57142857142857,14,3.57142857142857,187,3.91028446389497,457,3.79707301356934,19953,3.66666666666667,3,3.48076923076923,23,3,5,Phoenix,4qGR9kNFDYQ4mQREG0aRJA,Las Vegas
W3kazmhQaeoUKrGhCJ6C0A,2e2e7WgqU1BnpxmQL5jbfw,2,4.16666666666667,6,4.16666666666667,3094,4.28699551569507,3791,3.82744293524137,10017,4,3,4.35,7,4,1,Las Vegas,pGa13QUodIau8PgVZ7-hvA,Phoenix
W3kqLZCynLfNCnaQM2fsmw,dxY1gl4cO4-rEFATCkFUIw,1,3.66037735849057,53,3.66037735849057,311,3.13822894168467,463,3.6163532209764,63633,3.96428571428571,28,3.76515151515152,50,3.925,40,Las Vegas,ZGfbxU-9wtRDTrfLRzfiMQ,Phoenix
w3oE-IJbjDvXeGchVWfgiw,aGbjLWzcrnEx2ZmMCFm3EA,4,3.83695652173913,184,3.83695652173913,2163,3.90715372907154,3285,3.63462667895419,8882,3.9375,16,3.8219533275713,115,3.68571428571429,70,Las Vegas,kWkgwRxqWD-h260dMTkHUA,Pittsburgh
W3QRY25M2hUJzjyB92p5DQ,Lt9o2RmacVY2L-IWLA8uTg,5,3.25,8,3.25,19,3.84615384615385,52,3.63828030106755,23241,3.25,0,1.875,4,3.25,0,Charlotte,pefVcILrG0JCD6YeS37s6Q,Phoenix
w4-q3rZm6RM55L2rPS2hgA,Tibe77nC5NFWTeEJZbU23A,2,4.23529411764706,17,4.23529411764706,8,3.33333333333333,9,3.71956102209904,10346,4.23529411764706,0,4.23529411764706,0,4.23529411764706,0,Las Vegas,Ztobt8t-diOtjff32bno7g,Phoenix
W42SilTeGygYSDlU2TtAsQ,iLwNx5TVKVFKyV5RdbIY-A,4,2.9375,16,2.9375,32,3.87603305785124,121,3.74486018805797,14384,0.5,2,2.4,10,1.5,2,Las Vegas,US8Oy4U3pZMenIAORHTSew,Madison
W45BZTLTw7q3EjjGBp5iTA,PPwJTT-eLjapipmyQSgi9A,1,3.86666666666667,45,3.86666666666667,352,3.53472222222222,432,3.58842231794119,30814,3.8125,16,3.7037037037037,30,3.77777777777778,18,Las Vegas,p9OvcIakpDoDXl0Lez5CJQ,Pittsburgh
w48anoThYYKLa8JFsKwKfQ,TC-uA4FLhphfRwR1O-9y3A,5,3.49137931034483,116,3.49137931034483,14,4.73809523809524,42,3.84712195917379,7464,4.57142857142857,7,3.87903225806452,65,3.77777777777778,45,Pittsburgh,eFxX1tSNLmVkAP9kNv2--Q,Charlotte
W4q3e5S0SzKJRcpXgoEgbw,vARjqeIkSNsazHltujiq4Q,5,3.31578947368421,19,3.31578947368421,86,4.37037037037037,594,3.99963297822149,827,4,1,3.01339285714286,23,3,11,Phoenix,HJAJRQvWsfffo4Uw-02zag,Las Vegas
w4RxHAx9ODbn9DI40nCONw,OOsoeJIwsfHyC8sFmJSPpA,4,3.76923076923077,13,3.76923076923077,45,3.54477611940298,134,3.68992908321636,67276,4,4,1.77777777777778,9,3.83333333333333,6,Pittsburgh,4LiJSPGXlWEwMoOGu4nQog,Phoenix
W56Nvu73x0lBXjLhzheSAw,8zL3V6rmFKBess3bxPLAoQ,4,4.00806451612903,124,4.00806451612903,643,3.3708281829419,809,3.64505573601118,39557,4.19672131147541,61,4.10625239739164,112,4.13559322033898,59,Las Vegas,4D4UzEOu-QG4-jkyfynhPQ,Phoenix
W5ayP8XTk0DsuyT1HPXqZg,eG3Kxpv-JOLib9o5W9Aiyw,4,3.79744136460554,469,3.79744136460554,82,4.46363636363636,220,3.85230317495006,25125,3.83333333333333,30,3.89908357771261,626,3.825,80,Madison,5lq4LkrviYgQ4LJNsBYHcA,Las Vegas
W5ayP8XTk0DsuyT1HPXqZg,eG3Kxpv-JOLib9o5W9Aiyw,4,3.79744136460554,469,3.79744136460554,82,4.46363636363636,220,3.85230317495006,25125,3.83333333333333,30,3.89908357771261,626,3.825,80,Madison,5lq4LkrviYgQ4LJNsBYHcA,Phoenix
w5BXrN8J_g2mY6RaO-aR8Q,HcYgayvViHr6GneVeeM0kg,4,3.9715242881072,597,3.9715242881072,15,3.81081081081081,74,3.82181226926865,12652,4,39,3.95338364639875,1031,3.94014962593516,401,Madison,pEVf8GRshP9HUkSpizc9LA,Las Vegas
w5BXrN8J_g2mY6RaO-aR8Q,HcYgayvViHr6GneVeeM0kg,4,3.9715242881072,597,3.9715242881072,15,3.81081081081081,74,3.82181226926865,12652,4,39,3.95338364639875,1031,3.94014962593516,401,Madison,pEVf8GRshP9HUkSpizc9LA,Phoenix
w5C9eLtfbpgUvzsIZUaKMw,vfLog2bLJGl6hAFtGtr0GQ,4,3.5,2,3.5,19,3.53164556962025,158,3.8228969819746,12535,3.5,2,1.75,2,3,1,Phoenix,ZItZ37jzWMZ-CDpm3PuzmA,Las Vegas
W5kwAiYWAev6vWYqACTlhw,3w5gd4EuSc75UKYMJiNUPA,3,4.26315789473684,19,4.26315789473684,357,3.74458874458874,462,3.65704422178441,23283,4,1,4.32051282051282,25,4.26315789473684,0,Las Vegas,6ivIp4a3pjtT09slcWu5Qg,Phoenix
w5Y2QMCBD58PtiC6CqDKLA,xyTJYlbE_MLouK6rCou6zg,4,3.52941176470588,17,3.52941176470588,1337,3.90082191780822,1825,3.6163532209764,63633,3.125,8,3.48333333333333,13,3.44444444444444,9,Las Vegas,biJthkrOfrzLqgsznLy10A,Phoenix
W6_47CcSi6jltRayBsEvrw,YppzR-sn8y15dmUd1lLcfw,5,3.45454545454545,220,3.45454545454545,101,4.18055555555556,504,3.82839503837019,35296,3.5,2,3.63713842975207,137,3.66666666666667,48,Las Vegas,P2kVk4cIWyK4e4h14RhK-Q,Phoenix
W6-4uXH6-U_nU3EsYNLuRw,GGyHZtnAA5LBgouB-32ARA,5,3.76190476190476,42,3.76190476190476,140,4.35427135678392,796,3.74662687374739,6191,3.33333333333333,3,3.63235294117647,19,3.58333333333333,12,Las Vegas,IU9ArEUIijrMqNEgVKZDuw,Madison
w6J3evxtEFS-YTReZ-y-dg,BqrTtox0JbG-P_DKBB5bBw,4,3.83928571428571,56,3.83928571428571,1263,3.84506242905789,1762,3.59716472597511,25932,3.88888888888889,27,4.02222222222222,59,4.03448275862069,29,Las Vegas,sXULK2ESJKrtoSExmslPkg,Charlotte
W6q6bOUQfPRpzHlyaSicSQ,k0MLfppKgJsUBUXR2y01UQ,1,3.57142857142857,7,3.57142857142857,1,1.72972972972973,37,3.49409389325076,6905,3.57142857142857,0,4,3,4,1,Las Vegas,2u7v4hKWKv5hzXAGNH-IgA,Phoenix
w7eiPk-bn9NPY0JxpWJokw,zVtt0gPZPheenboBjYukwA,3,3.81818181818182,22,3.81818181818182,8,3.45833333333333,24,3.533433468155,23955,3.81818181818182,0,4.66666666666667,12,4.2,5,Las Vegas,Qgc_li9aTDxw5nsuWwqi4Q,Phoenix
w8ljwFSj0TVklt7Dr1a5wQ,ASOiJ8MmbBTgK2D1_MQrqg,5,3.42857142857143,14,3.42857142857143,643,4.07096069868996,916,3.8103252782856,7809,3.42857142857143,0,3.63888888888889,13,3.42857142857143,0,Las Vegas,WybEyEqCOqC6Kayau_wGOQ,Phoenix
W8ynVfXeBqtJFhLBO7kZCw,LLDGTT7FExklkQvHebEjRg,5,4.65217391304348,23,4.65217391304348,705,4.2719298245614,1140,3.76725680063894,12424,4.65217391304348,0,4.5672514619883,28,4.65217391304348,0,Las Vegas,8Xh7Gsp1Z222YqtT7oUDtg,Phoenix
W8ZeWSypXgLMVrHZfm8YRQ,2bFBzziB3_yTGYcUerd9nw,4,3.62686567164179,67,3.62686567164179,1,1.71428571428571,14,3.7561641032313,27210,3.61224489795918,49,3.58333333333333,81,3.54545454545455,11,Phoenix,UDOe7JEQDTNMMaMO4X8zYQ,Las Vegas
W9ngpbFms0v22pWvPisxNw,xfwRO04KbAPw_zRotCfWQQ,1,2.6,30,2.6,1212,3.85309278350515,2328,3.79607907670085,32855,2.52941176470588,17,3.18518518518519,23,2.83333333333333,12,Las Vegas,oubVUZ_h4enNSrvWNo6_og,Phoenix
w9rACkN5QmbAFmCWASXPcA,SLyacGZuMUKqrQJEooSkjw,2,2.82051282051282,39,2.82051282051282,953,3.07537248028046,1141,3.41433734466583,2554,3.05882352941176,17,3.55042016806723,63,2.78787878787879,33,Las Vegas,330uVLSamVfBMHDvvhAprw,Phoenix
w9UaHXB-aYl2tyTt5azP_Q,setfRzkAcOPxKH5TZLTqJQ,3,3.96296296296296,54,3.96296296296296,49,3.76056338028169,71,3.83298924319356,37380,4.03030303030303,33,4,4,3.93333333333333,30,Phoenix,VTWZ51HURLvXOvBEaFDf7w,Las Vegas
Wa_ARTswRtpgzORu4LtwcQ,-SNpLwJNup8N96yq7sBJyw,5,3.30769230769231,26,3.30769230769231,162,4.09859154929577,426,3.81367576555867,7327,3,1,3,2,3,1,Las Vegas,us3-DTnZzvZdZh9za_VXbA,Montreal
wa_wDPAdDYKCU8im55f9dw,jh7S78tc9oXCDjAjP_OrLw,5,4.75,4,4.75,121,3.97142857142857,455,3.83473452367131,1803,5,3,4.875,5,5,1,Las Vegas,jD9Bc5gpqdnVrOgfWGzQHA,Phoenix
wa4vCDWVTgvHbCJXErrH7g,DWtHmDna8fmFij4DRLYKHg,3,3.68041237113402,97,3.68041237113402,18,3.5,24,3.49409389325076,6905,3.84090909090909,44,3.94067796610169,83,3.86666666666667,15,Las Vegas,2XCsVpAMsGUykrM-BBFEXA,Phoenix
waCKnIGlRfeglUA5oLhCHQ,PiV7phVMf7glDpH_J630Ow,5,3.74705882352941,170,3.74705882352941,149,3.98865784499055,529,3.79234690702138,7237,3.80434782608696,92,3.64123147494707,161,3.79220779220779,77,Las Vegas,ODhV53XhesCBLJVfGsJGNA,Phoenix
WAjL5TcmvipB6IZVRY7TGw,G9KKI4P4D9LiPkbTTZLXdA,4,4.07142857142857,14,4.07142857142857,54,2.81632653061224,98,3.41433734466583,2554,4,4,4.33333333333333,5,5,2,Las Vegas,wvSoHwvcMaZop922gaxwrw,Phoenix
waN4jAnJcjp5X6NmV6t_Bg,pPfQ73--Y_h5Or0aqDgEGA,5,4.34210526315789,38,4.34210526315789,214,4.09384164222874,682,3.8186398658853,16562,4.5625,16,4.23333333333333,35,4.36363636363636,22,Las Vegas,7xeyJItJ4eiud9tSJJ0uAA,Phoenix
WaSSxwiFxyjqn6NlLCi5Dg,xY1sPHTA2RGVFlh5tZhs9g,4,3.58426966292135,89,3.58426966292135,179,3.76479750778816,642,3.69297523064678,46025,4,2,3.54225806451613,87,3.625,32,Phoenix,NXmA2esVKkg8T_5gBnLmQg,Las Vegas
